Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
00ab9e8e61919740521c74f45aaa16b790b3992e,3cdbbd850dee58fd415cce1b7af4256839cd5e6523328cf5a89e616601775c6474c0dde9a028971d7d0780907f3d7d5655ae4199e5148e095392bc0f7932049f,11/26/2016 2:00,11/26/2016 2:15,180,0,17031081600,17031320100,8,32,$4.25 ,$2.00 ,$0.00 ,$0.00 ,$6.25 ,Credit Card,Taxi Affiliation Services,41.89207264,-87.62887416,POINT (-87.628874 41.892073),41.88498719,-87.62099291,POINT (-87.620993 41.884987)
00abc6a37a3e044efeeb0d9dc95aae803abb9a1c,71bd0e7905fed925906a563cba148865cf93dd79a9a5d5c5102c67973a823ba5b0b3b2975b7afc3945e671b4f3bdafd24afa2ea9d024d6530b1052762773684f,11/28/2016 17:45,11/28/2016 18:00,1480,2.11,17031281900,17031080202,28,8,$12.75 ,$2.65 ,$0.00 ,$0.00 ,$15.90 ,Credit Card,,41.87925508,-87.642649,POINT (-87.642649 41.879255),41.90585777,-87.63086503,POINT (-87.630865 41.905858)
00abf234e12b72a4f2ced978ee2ca82acba4261f,fcff47c0714c3d1a1ee9f6c36ea2854b938fadea98f2b558a4450d4f5bbfa6799aaa1fe905d984488b809a88d75caf684d1622fb75d45de4c4a6421cde251ffe,11/26/2016 23:30,11/26/2016 23:45,420,0,,,6,6,$6.50 ,$2.00 ,$0.00 ,$1.00 ,$9.50 ,Credit Card,Taxi Affiliation Services,41.9442266,-87.65599818,POINT (-87.655998 41.944227),41.9442266,-87.65599818,POINT (-87.655998 41.944227)
00ad022c5c33002d6808d03330ad7e5cf1b2e7cf,aafb86c1bc07cf16a407a8229564ff200f0ff2e8ca2b56a25af5fb4e8df64213fc2e3da578048d62907ff2081e3a7a1f2602797fd007347a8330b8d82167dcdd,11/26/2016 12:00,11/26/2016 12:15,480,2,17031841000,17031320400,33,32,$8.75 ,$0.00 ,$0.00 ,$1.00 ,$9.75 ,Cash,KOAM Taxi Association,41.84924675,-87.6241353,POINT (-87.624135 41.849247),41.87740612,-87.62197165,POINT (-87.621972 41.877406)
00ad696a873534e2d2c621754bb6c4a95533c9e3,e8b30fe3cdcf458994b6943ba607e06f31b92202cab6b738f759f564007e1381a6cc1e7da2f48c2b0ced5c9dddbdf795c762884b2f0ac46f11406772d87f1ca0,11/27/2016 22:00,11/27/2016 22:15,960,2.2,,,8,8,$11.25 ,$0.00 ,$0.00 ,$1.00 ,$12.25 ,Cash,,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.89960211,-87.63330804,POINT (-87.633308 41.899602)
00ad73015d37a0e4653e7abef07b4266d81bef28,fd28ab86c23b450b7ee8cdd7ca28d7ecfd34c8874e47e58647e5024daedc1f1b4d95a35c0d66432d98be762c8659a16c932494f0d8a69f827377d9e18fcf87fb,11/30/2016 6:15,11/30/2016 6:30,720,1.2,,,,,$8.25 ,$0.00 ,$0.00 ,$0.00 ,$8.25 ,Cash,,,,,,,
00ae5dd59907bcc9767278e36cd014d2b8a67c7d,3fc4cc261220b3c7e27c26174d992941812dc3778f8645c9366473e278142e4f6cd753ee6fb3caeae49e871add06d341622a45b6d3b5140870b3349a0bdea3f8,11/26/2016 21:45,11/26/2016 21:45,540,0.9,17031080300,17031081402,8,8,$6.75 ,$0.00 ,$0.00 ,$0.00 ,$6.75 ,Cash,,41.90749193,-87.63576009,POINT (-87.63576 41.907492),41.89197151,-87.61294541,POINT (-87.612945 41.891972)
00aee8143992ee802c82f7770c1988fa7e32a05f,7677e1d56736b3d9dbca24713dd72384d1fc24e78f3b6451144ccae3ae3283238f46c5cf3685b1a0b24a6a815f8d84487373142669c37206f3c234b5752035d1,11/25/2016 17:45,11/25/2016 18:00,798,2.9,,,7,5,$11.00 ,$0.00 ,$0.00 ,$0.00 ,$11.00 ,Cash,,41.92268628,-87.64948873,POINT (-87.649489 41.922686),41.94779159,-87.68383494,POINT (-87.683835 41.947792)
00af50885f418ded058b51b1f66ff99efb44211c,e3cc7912da1547a0c5970e1d365c985a29523406e5ea4795908aa90037a3b02eb2566317fbe6cab2caee412a71dc1ed0c56f466ea2a6c25ea8853ea4197dfac2,11/29/2016 19:30,11/29/2016 19:45,1080,3.3,17031081403,17031838100,8,28,$13.25 ,$0.10 ,$0.00 ,$1.00 ,$14.35 ,Credit Card,Top Cab Affiliation,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.87866742,-87.67165362,POINT (-87.671654 41.878667)
00af8feb0c67d611a4bd73aeed4c2932651093e9,e1a41c8d6d3b0e4aa884ccb8a99f70075f76d82a7f1f5fdb22458603b24e705b13a627fe195e64b0999352c57dd2d374816b9bf3af8af4449ca6642d5b10827b,11/24/2016 3:45,11/24/2016 4:00,1020,11.7,,,8,13,$30.25 ,$0.00 ,$0.00 ,$0.00 ,$30.25 ,Cash,1085 - 72312 N and W Cab Co,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.98363631,-87.72358319,POINT (-87.723583 41.983636)
00af8ff38be6eaef8cf86e0f6e994f70796887d1,a6cdab0632a06bbf0774829cb024a905187b0c6be20115c5156ed3908c699ecc361de9c605806666828b41c954f1aa454e551b764c08448947af6026a71b9887,11/30/2016 18:45,11/30/2016 18:45,480,2,17031980000,17031980000,76,76,$8.50 ,$0.00 ,$0.00 ,$5.00 ,$13.50 ,Cash,Taxi Affiliation Services,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.97907082,-87.90303966,POINT (-87.90304 41.979071)
00afd741f6c192911c50b9e09228dac01b928e10,da837ee33107a59b55ca160f2f85aee90cc3201a1826323f0fbe33b38cee01161707f11c40c31e9f8619b89cdf19b057de2974414c810df421ff0572d3e7b816,11/26/2016 10:30,11/26/2016 10:45,900,0.2,,,33,29,$14.75 ,$0.00 ,$0.00 ,$0.00 ,$14.75 ,Cash,Blue Ribbon Taxi Association Inc.,41.85718386,-87.62033462,POINT (-87.620335 41.857184),41.86019002,-87.7172201,POINT (-87.71722 41.86019)
00b08bf560dfae9edf2b307885e7963bc1972411,e533bfdc483206f9c02c1c879a118d88f0a3ca1cd2703f3cf88e318716bbbb0c71d5f1c5f86b042b4ee1a06dbc750fa840acec0ebaf5fc1d90edbdc215114a1d,11/30/2016 7:15,11/30/2016 7:15,240,0.8,17031081800,17031839100,8,32,$5.75 ,$0.00 ,$0.00 ,$0.00 ,$5.75 ,Cash,Chicago Medallion Leasing INC,41.89321636,-87.63784421,POINT (-87.637844 41.893216),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
00b0f038afe1c7c12a1c3dc5ab57f3b7732db45a,e353780db36b8378e5ed3a1cdfcbfcf07564ac5e611c2f746d147c967f9fb373ea1f6c82347060abbd884af1dcf01d1d0890a11f3b03fa48b707e78dfb92a465,11/26/2016 22:15,11/26/2016 22:30,720,2.7,17031081500,17031832600,8,7,$10.50 ,$0.00 ,$0.00 ,$1.00 ,$11.50 ,Cash,Choice Taxi Association,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.91474731,-87.65400703,POINT (-87.654007 41.914747)
00b118b6565ac02825843d4ce1f0ec621357552f,e8f3ee822b70678a20d3c02ea0f7402e187084b7439a6ef95e1b22a8722be64ee605e22a401141829e5bf358524b3e7e40c9498118d9964086d02faa298e8391,11/28/2016 17:30,11/28/2016 17:45,120,0,17031320100,17031839100,32,32,$3.75 ,$0.00 ,$0.00 ,$0.00 ,$3.75 ,Cash,Top Cab Affiliation,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
00b11c2e736eefb0a9296c5c3293bb8152740c7f,76195767851c0e4807795915d7a0579a1c625c2eae552b36d989d32a60ca58318ca88fe17fcd825ceab7b45cb639e7c77d7b4a44629afa03f6f85b4e62c1d6b0,11/30/2016 13:45,11/30/2016 14:00,540,0.7,17031839100,17031839100,32,32,$6.50 ,$3.00 ,$0.00 ,$0.00 ,$9.50 ,Credit Card,Taxi Affiliation Services,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
00b166ed7db781ab6d7c7aa99cc3156ba79781f2,d416e1376a7b18f0786cd086c7c30039c9fed937285fba0dbd5adddc31613f6c395d53fb2f29f9b2a2f2976461cd0d46d03dbc926a1795aba1c64bf2a837dde5,11/28/2016 17:00,11/28/2016 17:00,480,0.1,17031281900,17031081403,28,8,$8.00 ,$0.00 ,$0.00 ,$0.00 ,$8.00 ,Cash,Blue Ribbon Taxi Association Inc.,41.87925508,-87.642649,POINT (-87.642649 41.879255),41.89092203,-87.61886836,POINT (-87.618868 41.890922)
00b1a48f0a1e73d7b246b0987565e747f8ab8cbe,a542a0925c3905b90f56c23d5d6243e815695666f0c0e5a50a794d2e9de7351ec23079fb810b7d9e55f6a206468ce01aa444c6bb0a5d77d15383c8c48dc4ece4,11/24/2016 3:15,11/24/2016 3:30,540,2.2,,,28,8,$9.50 ,$0.00 ,$0.00 ,$0.00 ,$9.50 ,Cash,Taxi Affiliation Services,41.87400538,-87.66351755,POINT (-87.663518 41.874005),41.89960211,-87.63330804,POINT (-87.633308 41.899602)
00b26a99663b6a29e5fd0c608a9d06bcd7ec0101,906df1f3558f9671c6c37363294441321cef46c0b29250039aa8acb9323977be1b392c0106558a696d24e30688eb878657c5d059dab0596345a8504c961878a2,11/29/2016 5:00,11/29/2016 5:30,1380,10,,,24,32,$28.00 ,$5.80 ,$0.00 ,$1.00 ,$34.80 ,Credit Card,Taxi Affiliation Services,41.90120699,-87.67635599,POINT (-87.676356 41.901207),41.87886558,-87.62519214,POINT (-87.625192 41.878866)
00b290421c97b84b6bf1ee4d1cf118ad55356808,38edc0f9e46b40a209ec3602b3ed3bab8f8f27cbad9646cab258ac2483e99a12ed2b6f88fe5af715ed3982b4216b331de5438adb723493eb2bd90305595dfd39,11/30/2016 10:30,11/30/2016 10:30,0,0,17031020602,17031020602,2,2,$3.25 ,$0.00 ,$0.00 ,$0.00 ,$3.25 ,Cash,Taxi Affiliation Services,42.00131592,-87.69363749,POINT (-87.693637 42.001316),42.00131592,-87.69363749,POINT (-87.693637 42.001316)
00b30234c32adab7bfd1f927dafcb6c770fdfa87,7acb859e80eca61f0be95a49dd9a912f580266ccc8476b601e216889f252daa3cb6c116961675d9e6008230a31582a238bc56eecbc27d78d620d3b32a8bf5cfd,11/29/2016 10:45,11/29/2016 10:45,300,0.7,17031081201,17031081401,8,8,$5.25 ,$0.00 ,$0.00 ,$0.00 ,$5.25 ,Cash,Northwest Management LLC,41.89915561,-87.62621053,POINT (-87.626211 41.899156),41.89503345,-87.61971067,POINT (-87.619711 41.895033)
00b32f13cf0c4113b17708064345cb4bfaf62676,a0555bb6e0157e982e0df2c02256fe99105d82992f8a299d0d79da4c39bb39b72683b2e05d9e341b0d7228dfa0834d215a6c96e2c002162c6e8767fd014ae2f6,11/27/2016 14:30,11/27/2016 14:45,300,1.2,17031281900,17031320400,28,32,$6.50 ,$0.00 ,$0.00 ,$0.00 ,$6.50 ,Cash,Dispatch Taxi Affiliation,41.87925508,-87.642649,POINT (-87.642649 41.879255),41.87740612,-87.62197165,POINT (-87.621972 41.877406)
00b391bbfe0251fffe245e6604dbf44dd317d5fc,a8ca2e767b99837298cb4f7074d6c96418f9e08885ac587105f0686b08f182dfbdb2ee57489cb2c0d2bb295bf058fbd1c296a577e2e71e934b37c81e465c689b,11/26/2016 16:30,11/26/2016 16:30,480,3.2,,,8,6,$10.75 ,$0.00 ,$0.00 ,$0.00 ,$10.75 ,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.9442266,-87.65599818,POINT (-87.655998 41.944227)
00b3a2bb253ae072b454778f8c95ca4b65c2fa35,c22d5afdb1d06b535593c51ae1c968c9b1cdf984a587649a94e0c08d52b52613567d431db015468a8b6f36bff65d5692b8ac8d075eb0d5c33f4b7c117fc08cbd,11/28/2016 8:00,11/28/2016 8:00,360,0.7,17031320100,17031839100,32,32,$5.75 ,$2.00 ,$0.00 ,$0.00 ,$8.25 ,Credit Card,,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
00b3b945c985ee8cce4228bf15d081b62a86d433,2981edd199f55bdc8b5ed188de69e9f5d8116ae8d7a434fa0574d57740840e697755e4e77bb4ce8265289b6548d53674a5ac16dde44c3cf653e3ce1c8e064265,11/26/2016 14:30,11/26/2016 14:45,1140,3,,,28,8,$12.75 ,$3.00 ,$0.00 ,$0.00 ,$16.25 ,Credit Card,,41.87400538,-87.66351755,POINT (-87.663518 41.874005),41.89960211,-87.63330804,POINT (-87.633308 41.899602)
00b3c00745d9ab56cea6f0b9ab38b117f8129788,ccdbd6a47f2ffa426f592d128b83df16f97944ffab447b236021e338c0e285a0c9e494909036a3b0576ee46f4a4c349cf53add2fd1c67dd3fe2955d8d2429e02,11/29/2016 9:00,11/29/2016 9:15,960,2.6,17031839100,17031330100,32,33,$11.50 ,$2.85 ,$0.00 ,$0.00 ,$14.35 ,Credit Card,Top Cab Affiliation,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
00b3c137d192118145e6322d940052fa0c3c091a,5aa1b2790d2fa6c1d5331cc3c58058cba4a8172ec2a70fbd21185452955698a2caf934e7f9fcd0354df03038c0756fa60dd8fce9518683f7c0bb7f40ccf5af90,11/27/2016 22:30,11/27/2016 22:30,120,0,17031839100,17031320100,32,32,$4.50 ,$0.00 ,$0.00 ,$0.00 ,$4.50 ,Cash,Blue Ribbon Taxi Association Inc.,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.88498719,-87.62099291,POINT (-87.620993 41.884987)
00b3cca8359f4a71490716abc9998e476695fce9,d6e810719d8afe96b29b5955c7a037d6d004ee928b8400c370341ee87f5c578fd34da297d5394f05f5ab72f0c8880579182f2843583cf1c62007489a9a03755b,11/28/2016 13:45,11/28/2016 13:45,0,0,,,11,11,$3.25 ,$0.00 ,$0.00 ,$0.00 ,$3.25 ,Cash,Northwest Management LLC,41.97882953,-87.7711667,POINT (-87.771167 41.97883),41.97882953,-87.7711667,POINT (-87.771167 41.97883)
00b3f6c40e1f44b2aa5b0477541ae7c643b6493b,d537536f1a2657a22441ecdb8bd8d333d550f936e30a933138872c572dde6dbb52b82d45e68cd2a0420efbc758ad88b30da24ad88f65b4b44214d6fa78a12095,11/28/2016 1:15,11/28/2016 1:30,300,0.7,17031081500,17031081700,8,8,$5.50 ,$0.00 ,$0.00 ,$1.50 ,$7.00 ,Cash,Taxi Affiliation Services,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.89204214,-87.63186395,POINT (-87.631864 41.892042)
00b40c44b2af184c16a017af6767f4a2046081c8,8e1e2f195b74c3f6cfe490db2a56dab32209429cfad79f3c46a85818199b122f7fd8edec4f647c783c9012c7dbb4581ea9c7851a7c52ce07425bcea0bf0611ad,11/28/2016 10:00,11/28/2016 10:45,1980,4,17031081300,17031330100,8,33,$18.75 ,$2.00 ,$0.00 ,$1.00 ,$21.75 ,Credit Card,Taxi Affiliation Services,41.89833179,-87.62076287,POINT (-87.620763 41.898332),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
00b4142f6450be8522d3c5908ef4cbc29a5e59b7,3e5e544485577758282036fa05beb08dc911ad1b1750d0000ba4c48c256be414305b93e46d3b0561a7c063f035beb7ac013c78fba35ccf72dd6355d85a9db16c,11/26/2016 13:30,11/26/2016 13:30,480,1.36,17031081401,17031839100,8,32,$7.25 ,$0.00 ,$0.00 ,$1.50 ,$8.75 ,Cash,,41.89503345,-87.61971067,POINT (-87.619711 41.895033),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
00b442e3f810f26a7a05be5ffcd243c3746ef6a2,be200602932e31e682a64d1056c8a8bcde3ce25bad4834049d2343849f67a9e0ec2173f98eaff60a509961c3ec634cf9df089d6bbca0658a90b0630ce549dddc,11/27/2016 22:15,11/27/2016 22:30,840,0,,,7,21,$13.75 ,$0.00 ,$0.00 ,$0.00 ,$13.75 ,Cash,Blue Ribbon Taxi Association Inc.,41.92268628,-87.64948873,POINT (-87.649489 41.922686),41.9386662,-87.71121059,POINT (-87.711211 41.938666)
00b481acb97eb40b8be9b005e547e5c5f5e028d1,3cb4a7500301b873a7271517f8c5d0ae3e252f0d663e1e26b3964aeb380db96366dfdd44916dfa677607ecea844a8678f7b05c9b3f293a417a53354e3898c037,11/25/2016 20:15,11/25/2016 20:30,420,1.5,17031080100,17031081700,8,8,$7.25 ,$0.00 ,$0.00 ,$0.00 ,$7.25 ,Cash,Choice Taxi Association,41.90752008,-87.6266589,POINT (-87.626659 41.90752),41.89204214,-87.63186395,POINT (-87.631864 41.892042)
00b5190d0cfb5799163fa06cb77ea9e2f9c26e75,424b0ba946e81dda7c1345698558661874bd596f325883f554d44849f464075eb5337629c549025cc69742eb2d26b0ebf455ba6b8e877c84f991e5cb29bf8830,11/28/2016 5:00,11/28/2016 5:30,1320,17.3,,,76,8,$42.75 ,$0.00 ,$0.00 ,$5.00 ,$47.75 ,Cash,,41.98026432,-87.9136246,POINT (-87.913625 41.980264),41.89960211,-87.63330804,POINT (-87.633308 41.899602)
00b5e062837321776046450b5665b2358f905986,4702e5f75906a5e9b5ca06c34b002ade72667deedb84bb657cd7e539c6a8057b2ecdf0d708a8f5a2ef7bd1af8d4391b32be13c2f26a39158a783e4d9d88482ed,11/27/2016 22:30,11/27/2016 22:45,1080,0.1,17031081201,17031833100,8,28,$12.25 ,$0.00 ,$0.00 ,$0.00 ,$12.25 ,Cash,Taxi Affiliation Services,41.89915561,-87.62621053,POINT (-87.626211 41.899156),41.87906699,-87.65700503,POINT (-87.657005 41.879067)
00b6e6b1ddec850ed00c6ad2f072e79f671357c9,bb0a5453416563998f2c5b11c17e497689270e336a7887d017baa0c19374b2505ad701ded56371b81cb063e7f35f91c018a8ef1b3beb29ba72a20594c2c83f45,11/27/2016 4:00,11/27/2016 4:00,360,1.2,,,7,6,$6.50 ,$0.00 ,$0.00 ,$1.00 ,$7.50 ,Cash,Taxi Affiliation Services,41.92268628,-87.64948873,POINT (-87.649489 41.922686),41.9442266,-87.65599818,POINT (-87.655998 41.944227)
00b7c52ac068a17d234ac8c5967209e0db308e5f,e60d18a367f2854569291d4b1a201ec4d9e1b0646f3f59a12d89ccb6460cc460d44e35a3e480976ca61edfe9be689ce99721390dc9484d2193aebde255cb71bd,11/26/2016 22:00,11/26/2016 22:00,120,0,,,6,6,$4.25 ,$0.00 ,$0.00 ,$1.00 ,$5.25 ,Cash,Taxi Affiliation Services,41.9442266,-87.65599818,POINT (-87.655998 41.944227),41.9442266,-87.65599818,POINT (-87.655998 41.944227)
00b83e56489d54c95987c6ba8616419c860b97d0,47050de96192003df05e2cfa24872adc4c174e95a5dac3f11023446dba09f61c853219af5ce8286dc1b0868b530abcdd9530d1f1bdbde2fd8660a3eefa9c4ae2,11/27/2016 20:15,11/27/2016 20:15,540,0,17031320100,17031081201,32,8,$8.00 ,$2.00 ,$0.00 ,$1.50 ,$11.50 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.89915561,-87.62621053,POINT (-87.626211 41.899156)
00b87483909c5b104c1af3719920500112e12832,34aa09b3564826d90659cb36644d716cc56be930c2f294d1f919fe233b800304ece1bccda74aaabcb7b42184670027dff613ac4fa2885bfdb957a2fe4a298028,11/26/2016 19:45,11/26/2016 20:00,660,0.8,17031320100,17031081700,32,8,$7.50 ,$0.00 ,$0.00 ,$1.00 ,$8.50 ,Cash,Taxi Affiliation Services,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.89204214,-87.63186395,POINT (-87.631864 41.892042)
00b87d6382c5c20ef2796b28c6a82a9cf422bc06,c3ebfce9cb4f64d18d29e3e416e9f64dfe671eb8226d44719da28eff8fb2204be6684d86097d4ebc3eb951e8e21977035ecbcc5d96bce6105af21c56d794322a,11/25/2016 17:45,11/25/2016 18:15,1380,0,,,8,16,$21.50 ,$5.85 ,$0.00 ,$2.00 ,$29.35 ,Credit Card,Taxi Affiliation Services,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.95358213,-87.72345239,POINT (-87.723452 41.953582)
00b899ce7b5b694266c200c25fccf0255c609b71,abb33898b8d70d22237631f6bdf0e107ae7ab74ccba2678831762e64dc3ff56666168f8107e95d74935f7e30e6d92cb880af945d9e7797e0f379c36d88311f11,11/30/2016 17:00,11/30/2016 17:15,900,2.1,17031081402,17031281900,8,28,$10.50 ,$0.00 ,$0.00 ,$0.00 ,$10.50 ,Cash,Chicago Medallion Management,41.89197151,-87.61294541,POINT (-87.612945 41.891972),41.87925508,-87.642649,POINT (-87.642649 41.879255)
00b89aebe3e0400c026afe45eb43356243ac334c,f45c4bfa9d6c445eb03ab69093f7ec1e9cdecef83cb2cedd0d739143caa40e15d2e8be5e3df63c6304151e5d9904fad85ae4acffb2b6e20f886eb55438fce790,11/25/2016 21:15,11/25/2016 21:15,240,0.4,17031081201,17031081300,8,8,$4.75 ,$0.00 ,$0.00 ,$1.00 ,$5.75 ,Cash,Choice Taxi Association,41.89915561,-87.62621053,POINT (-87.626211 41.899156),41.89833179,-87.62076287,POINT (-87.620763 41.898332)
00b8a1272aadcf1d7fceaf699c7821951f09cf8a,22285f5fe35182fe47da50da60b5cde5bd09b58a484c407dbc670a3ca1b7800fb92bed960836926ca0c0fe808e7536090c4b7f11a186ff8b2745993f565eba98,11/28/2016 13:15,11/28/2016 14:00,2820,19.2,17031980000,17031330100,76,33,$47.25 ,$0.00 ,$0.00 ,$4.00 ,$51.25 ,Cash,,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
00b8df9ccf3a2569e276836a1542a102d20f914e,aaccb06cd49ac6f016e92de13373870bae351c69634481eeca77a246e478ab238d8b673b15dade4dd82f220a0f3359ca7f5e9b939030c934154a4c67793226a4,11/29/2016 3:45,11/29/2016 3:45,240,0,,,7,7,$4.75 ,$2.00 ,$0.00 ,$0.00 ,$6.75 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.92268628,-87.64948873,POINT (-87.649489 41.922686),41.92268628,-87.64948873,POINT (-87.649489 41.922686)
00b922dc39f45091e0d0a67e1fd3c503628355d3,c0250f358cae01c5319aeb7b39827e53f9a2259eb32e4c2fba048fd9e7d0a69ebc41c807016fb9f2d815b8a248163904bdbad4ddbe6196d7001757d5ccd40133,11/30/2016 7:45,11/30/2016 7:45,180,0,17031081500,17031081401,8,8,$5.25 ,$2.00 ,$0.00 ,$0.00 ,$7.25 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.89503345,-87.61971067,POINT (-87.619711 41.895033)
00b96c4be2fbf35b2929e59a63721c029fcd0462,3b86ccbd800fd2120bae1f1d68c9fd604f73583cd90b3b76f2b33cd9a7300f7e0666429c894a3f6ab8627192885d2797e76e83cb47e559c189085b0b44dd3c35,11/27/2016 18:30,11/27/2016 18:45,480,1.3,17031081500,17031833000,8,28,$7.50 ,$0.00 ,$0.00 ,$0.00 ,$7.50 ,Cash,Choice Taxi Association,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.88528132,-87.6572332,POINT (-87.657233 41.885281)
00b9fbfd94412b62e6ac0367a65af0943e0b3fff,528745f41430e07347ba50c4ed13c4d164fe95ddb9c166f74e1dbeb8a2128bee4065756c78324a04fb4f09d642d77b5616721450ce69d23f8fc0c4d7ee3d6517,11/27/2016 18:15,11/27/2016 18:45,1500,0,17031320600,17031320600,32,32,$11.25 ,$0.00 ,$0.00 ,$0.00 ,$11.25 ,Cash,Taxi Affiliation Services,41.87060737,-87.62217294,POINT (-87.622173 41.870607),41.87060737,-87.62217294,POINT (-87.622173 41.870607)
00ba5b132e25feb78fbe7ddfe8e1c1ce64ba5832,78bebbc9f10ee1d2546b66b080e5f48237b32908bcfe1938c9377d6189b0eb49cbaac4f03c37edd4ca0ae6d6e975e1bb14ddbb2d286f4c8a48b8508a878993ef,11/29/2016 13:00,11/29/2016 13:15,660,2.18,17031839100,17031081401,32,8,$9.75 ,$2.00 ,$0.00 ,$0.00 ,$12.25 ,Credit Card,,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.89503345,-87.61971067,POINT (-87.619711 41.895033)
00bac675dbb06d962732d56b7702e95d78e43525,d38ddc5ba16bd860aff3b909323ad72289f2ee791dc83e6329f64f80612a7eb27fd162be5e2feac48136aa9e1e164977be6ec69ebfd45834996832eeaeb3ed56,11/28/2016 13:00,11/28/2016 13:15,660,2.6,,,32,28,$10.00 ,$0.00 ,$0.00 ,$0.00 ,$10.00 ,Cash,Dispatch Taxi Affiliation,41.87886558,-87.62519214,POINT (-87.625192 41.878866),41.87400538,-87.66351755,POINT (-87.663518 41.874005)
00bb872dc4e8241b00a9347756e5f2cde3444799,58aa10a7f2b6a94f691da25a3faeb0f8f2b3d369f13b0d9ab1c53a3b68334a0cbcff990a75f7bf72cdc2e408272ec063a42e29b2662e4e884aa907e7c5d88dd0,11/30/2016 9:15,11/30/2016 9:15,420,0.6,17031281900,17031839100,28,32,$6.00 ,$0.00 ,$0.00 ,$0.00 ,$6.00 ,Credit Card,Taxi Affiliation Services,41.87925508,-87.642649,POINT (-87.642649 41.879255),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
00bb975b5552abcbb70eb216c5f7cd4cc85281b9,3f6c87eab00b21fce1261c5fe46b29a464bf742a14ad2526984f46a49ff6d712f9e0f3599b572364993ee9feb82a9076739fce423406517c064363381a3a20bc,11/24/2016 1:45,11/24/2016 2:00,900,4.8,,,,,$15.00 ,$3.00 ,$0.00 ,$0.00 ,$18.50 ,Credit Card,,,,,,,
00bbb7df4eda92dd3c28c52cbcba6c3528a5eb88,0b8a006f4b69afc94a10a09d153b509374fc0371fd9118d656361c8d5f0333d5d6430444f6b7d45ec20e21428aa2d0206fa1e78627a3c9a973bcacf326e465be,11/24/2016 17:45,11/24/2016 17:45,180,0,,,7,7,$4.50 ,$0.00 ,$0.00 ,$0.00 ,$4.50 ,Cash,Blue Ribbon Taxi Association Inc.,41.92268628,-87.64948873,POINT (-87.649489 41.922686),41.92268628,-87.64948873,POINT (-87.649489 41.922686)
00bbe643e1b9b22caf8d5cbf220b87c77e77e67c,fce5ce375d93bcded7c5006c25c5b82414269dd8e1607e1790a4bf9fd18731c4b19bbaf77d6050b8771c6dfc7998046b1aadc0692d03bd9888dd9c0821d28be4,11/26/2016 19:45,11/26/2016 20:00,480,1.3,,,24,22,$7.00 ,$1.00 ,$0.00 ,$0.00 ,$8.50 ,Credit Card,,41.90120699,-87.67635599,POINT (-87.676356 41.901207),41.92276062,-87.69915534,POINT (-87.699155 41.922761)
00bc48d423533f177e9af75260a92335b46b87af,dcd0acf4ecca7a5cba7c968cebf6d643a6ca84e1867175de487a0fe92ce506b4a24b634560ca3b0dca1ceef0a91f0e81a98aaf24576f940a1e71ac6f365c5b47,11/24/2016 11:00,11/24/2016 11:00,300,0.9,17031081500,17031320100,8,32,$6.00 ,$0.00 ,$0.00 ,$0.00 ,$6.00 ,Cash,Taxi Affiliation Services,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.88498719,-87.62099291,POINT (-87.620993 41.884987)
